var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10
0.7517851960426293,0.27648083863154926,0.5701567808942571,0.7585618510880159,0.5127537961086174,0.10404510746802853,0.7653589942531659,0.06765240827630337,0.9634313603576695,0.5416668127623006,-0.20315167918518123
0.12761359589221177,0.566815515178085,0.3938362000587561,0.020958015275523767,0.3116417879478308,0.9779705551156009,0.09572139816274505,0.3247080764001805,0.2584724261814447,0.972928006475187,0.9925352308183639
0.9583689181578827,0.9879502513794328,0.6643162657471243,0.0823934339565413,0.03421862588925406,0.11613596308562035,0.9681702029382985,0.03371652584067564,0.9596948149062403,0.7139113754002727,1.5752119914016527
0.5270711785606222,0.45495761622228903,0.027227006233801698,0.020044840238160777,0.44359039049505533,0.706957406918559,0.009652864005026296,0.5406714271468441,0.7975031224585533,0.24028686640111852,2.9635892683059604
0.8539093538016059,0.4531405649718513,0.07127303099347371,0.29726233083816145,0.1404564795485691,0.2394859373511795,0.7053238073281474,0.13435013851312183,0.3390417700826678,0.5359634350445293,0.10847629788356689
0.1782025733831566,0.9896047297106442,0.04767862081695562,0.16067701593468664,0.15061925834858625,0.2112380368408162,0.884876553367225,0.16484667281007137,0.7038430334127935,0.8348072738486906,1.3576433310348992
0.7872086371996829,0.8838352190145157,0.8087709118099694,0.2564818123955942,0.793432329362684,0.9435476702798278,0.936006267413049,0.5534926323461791,0.8838984628454857,0.27355991998394913,3.4742219554680642
0.2917745822509862,0.059202077632307004,0.2062734375748041,0.745568933272309,0.3172998746599248,0.253629991740113,0.6450730755796583,0.23313201119520033,0.23042998395357794,0.4743576564418249,-0.4798234167715478
0.5328499012634969,0.030248675070945308,0.6396703836020784,0.5910524346986185,0.05037738884627485,0.005959383506846105,0.44392651738515754,0.4979232735448327,0.6327695242242707,0.015036222012749012,-0.625931263420349
0.911830894926636,0.7370301270828133,0.37334519285429635,0.216020149998982,0.8142338048524527,0.6914632878571183,0.48395761848870267,0.6241131954581318,0.8795240252838288,0.3399606486009755,2.9792329280803838
0.5273782175024183,0.664662615001236,0.720369762918906,0.11681706855881746,0.05559868166919102,0.2578334240655349,0.13550692408505838,0.7267460883847434,0.696232569045931,0.8394744590054912,1.2692963735040663
0.6405312770466322,0.24971605776905414,0.680373057109076,0.054436638836641627,0.16761723323817457,0.5101940301159993,0.9817309085071475,0.6513366228990028,0.36387355190270787,0.09294421668997632,1.0855837378534174
0.5188740824733364,0.909386536754811,0.4700398008883083,0.8918023559270953,0.8846621263250379,0.757508464594331,0.472744683599706,0.22271076847448135,0.5344602821020078,0.7630258842571072,0.7628263976384744
0.6462730113523928,0.4122903172481067,0.7726941904775025,0.38017512317378543,0.4863985218236512,0.4721069182836942,0.3149377223499349,0.8279503850137361,0.9336993943178334,0.8100191612079222,1.2476731603593252
0.4067817439295779,0.7935625508337919,0.9039818489645639,0.515268935155317,0.49997813874373287,0.9896980065619717,0.9232308954001108,0.3061675996168489,0.36168956860725077,0.14088854948159446,1.7562818409663135
0.863123039453432,0.7411368039279087,0.33917058184340176,0.9449589358638889,0.5766733494561271,0.30571826769478583,0.9992401172676384,0.5611402748008586,0.3787702245868717,0.6017244749408807,3.7592212883850467
0.1464980891282306,0.8168955440638479,0.8181947658621795,0.9348223303714612,0.6609757585224909,0.7370406665824834,0.43273963809369687,0.4319222169363014,0.7938645118558199,0.0015322962443030663,1.5517298977148233
0.4435395322066257,0.011009066030524317,0.02744269603160865,0.11747752372556275,0.6237079610405878,0.16620832523458695,0.8345392567003107,0.3201594900262468,0.7405579815794207,0.7438455796363131,1.7776752135702696
0.12474796127926702,0.377390007266577,0.0958006426805873,0.49661883198872514,0.00243775218510367,0.6985148542012644,0.6603379821278454,0.3844355706301157,0.41508633577820475,0.6912037552986505,-0.1572048486336085
0.4452936502177638,0.46478862929784437,0.6018195752573545,0.04838148149646504,0.623793365838321,0.7973845135111053,0.5681952199139286,0.7912173241015282,0.13254505445647968,0.4602137702503085,2.7454506564586634
0.1177364534685379,0.5963749489362861,0.37917578409266206,0.4445194586243294,0.6506114714630773,0.5180096226301966,0.5661212763603862,0.973220516581508,0.45358138700816697,0.6587066925371771,0.9907696610382519
0.42265379096451006,0.797853011412893,0.5418214168557219,0.6538205135719524,0.8600312267461306,0.08787128273385358,0.4864551339111802,0.8992076412209601,0.7715959091081972,0.8637846021105263,1.125705708157467
0.49513618591945907,0.9716660267432092,0.392320816569553,0.5730461022791372,0.5393331284826469,0.1857206586545338,0.27751953958415254,0.7988517701183341,0.9987415857585553,0.3704907189891997,2.961289503838646
0.31182320839910793,0.6491832828992934,0.48790302596711577,0.5401764720038167,0.9881108154111061,0.5098619202510726,0.6244262580835033,0.4683489720810491,0.939557577700146,0.6537965541890735,1.9213826003044203
0.9945006184635458,0.5361496276062604,0.45801976638296515,0.6195707139062917,0.3548771860076765,0.46722670170396385,0.26293374171594364,0.15136578291762226,0.26275437716650096,0.3881193393861194,-0.7891309395247803
0.06450655957375229,0.7403604002319256,0.057801946752510824,0.5084367704965311,0.09730115912713333,0.9747560768117102,0.5196366795647698,0.31077896847608955,0.24525858845310944,0.6333001276885916,0.9915586060872432
0.34247794019859157,0.02263998137781753,0.9381651955710871,0.4532166614251545,0.5888868966963188,0.7876835722655596,0.8259850176110517,0.017968658246386715,0.9329269268064881,0.8101826048443238,0.14914957993211264
0.44012490795534376,0.9993394497702737,0.6780641818816879,0.082113138408904,0.7998689394187865,0.8174155965104287,0.6437615706459278,0.07943043488819479,0.9075884068731914,0.2465336192405132,3.7579362953280713
0.45131436227729116,0.8567347614636373,0.8188378779426849,0.5172365975702569,0.7370487210949637,0.10722763601387708,0.5581466948194341,0.8333706039090709,0.007543219468051587,0.38506133685022104,3.9919702404450925
0.6296545071061959,0.827764762093815,0.42403578476469894,0.11427100578463645,0.47460961268616875,0.6239875089477718,0.4339886923392683,0.416849299454376,0.25698542611779684,0.40180077688550875,2.4810022581033904
0.3688748485514346,0.5263077972074738,0.004933226114091638,0.06523099811663668,0.5321101529004341,0.9121146700053931,0.6851304813628781,0.19071145674761947,0.4188424118307158,0.1337395456318926,2.0575188304479024
0.9178690854610508,0.825850047769458,0.9513638614283062,0.37488543450043155,0.30298493892876166,0.998576508309701,0.41687836299659786,0.646036555035566,0.45543591472503575,0.15004679419093414,2.223188089766741
0.836809508156893,0.012231190441367445,0.3096739071731205,0.34114932213245563,0.7132709348697716,0.3752458215233144,0.4194216027962402,0.24115854087009236,0.6257998781193067,0.2726523375836585,0.26119688117913
0.7852160642146303,0.9838749099469444,0.7436543598297101,0.4756619868090738,0.6281803615058109,0.5284982072239439,0.09933564033962061,0.4658099618240983,0.6894609242358285,0.4238316137182029,1.1036828765342392
0.09644037322720367,0.919324083091707,0.2585151332887353,0.5146818166791184,0.6731884503960242,0.4588811529134891,0.8715832140493063,0.962209531907733,0.5701473092952548,0.1060940334895516,1.7113478446153079
0.6152941171099584,0.4191378232029165,0.24598702699670982,0.9882942430230481,0.15284321175090176,0.724498578543796,0.7003894333618768,0.09885606032743288,0.6578891825911428,0.47131593377809067,0.39663031964213696
0.10998356573945545,0.6911976865135904,0.2948052839799329,0.6517340069343173,0.9670225732921626,0.6142889153918939,0.039253533620641656,0.9090462589817105,0.7747608341290988,0.21397386390013573,2.528833280668672
0.9638336216917391,0.8347750067892565,0.9361040437465338,0.20510663682071006,0.6930645078193917,0.5910772706769466,0.6359778828266719,0.5696052813926086,0.6230992269440195,0.8117197084840232,1.5718435895728562
0.17947007218974542,0.7017412425156863,0.4164524145436084,0.9336309007285789,0.2571710335665469,0.18685103135091796,0.23244750218508226,0.45233100313412,0.020252629463187954,0.627855560331726,0.9441773893207653
0.9751584897582545,0.0909342271393977,0.8047476426246802,0.33046827271253365,0.7286059331091931,0.18546967338704334,0.5434683185436208,0.7858495011967092,0.7894020610646049,0.3542901100055439,1.2667246778080283
0.5255696102290401,0.5967439455062993,0.8552892215294304,0.8239348144716455,0.6587026924190008,0.41912957730543354,0.5426837498530198,0.24089001465711146,0.942432616588505,0.5540123053505118,1.3420595956072534
0.6239909597549715,0.46473274634471196,0.5460675746777427,0.5905502100014077,0.2535608234519686,0.7131375476048425,0.8159408426904772,0.2533795660298055,0.2474758239528353,0.6554904877934411,1.4533991870904854
0.2579768498097722,0.19711753086882422,0.4688820786820118,0.521059847752792,0.6264473848479867,0.22510137917003492,0.4354754747210893,0.31720558032469603,0.6929903910912169,0.09769757361482012,0.04045962798483982
0.3020615161939586,0.6213395744391103,0.6972205268451256,0.8915160267858,0.22529242489525836,0.16297959306345577,0.8268163837334515,0.505093307140271,0.8139812694135049,0.8522309746210353,-0.075342272887153
0.5082909124502812,0.9982211586665745,0.14881594198425896,0.7125299266917108,0.2416082706591134,0.9873868731090677,0.627857774333426,0.014555129089187768,0.9570535599991445,0.2726592268431757,1.3748014616052027
0.19494339931118865,0.9416617784933826,0.4098131995593003,0.6914307564165243,0.5090228924355307,0.2908786873328625,0.21268558897322232,0.8341912511203005,0.9576174238746399,0.4707673796372931,-0.9725446452811699
0.1946737829628291,0.30151133232344207,0.5809491121380235,0.3967036756264798,0.9040225719801609,0.1565575440307796,0.6080451633209966,0.22145650627143643,0.1494126123020616,0.6984587640213611,1.761764464887094
0.8618537105390649,0.6371085398507813,0.14792780613301693,0.8307386495880223,0.9671417351891716,0.6132675722362817,0.1767559876957533,0.7827712905943428,0.41498699253605187,0.4218680485894256,2.4899363967963595
0.640695911591949,0.07962975126584082,0.252037560758386,0.10841556139538189,0.03619138964705271,0.19427183185464247,0.013838314538219043,0.48464136780075173,0.07607924450609282,0.4612256378262525,0.6398265871969094
0.7794418664725629,0.6206983536189626,0.6781844569589016,0.8819783998522759,0.8170654867295041,0.6296407965208264,0.22924987974106947,0.7943776945700289,0.9253464199770691,0.011935107892747765,1.2458795238250022
0.9899938019699754,0.8057771290195069,0.8455793390301015,0.28999586665086186,0.258158301904161,0.8861280705117711,0.4497640337599159,0.48037883502743084,0.31858643030044864,0.7251379135159157,2.7856471574372184
0.10159399581765927,0.5231677976088702,0.024040226196040848,0.49942630572748403,0.6938658906010459,0.12296561119023108,0.7529735061527294,0.5381528489805518,0.906713080148881,0.7333243383312682,1.625325649308885
0.6560670441652585,0.9778938789160307,0.3617096310835466,0.42414223374537974,0.22819800434808235,0.3371807353236914,0.14290525292281464,0.3968196089488202,0.45535925011259926,0.3803737155009195,0.23813896605858353
0.3989314694924261,0.7981304040630979,0.17029554619472798,0.055089280655092776,0.9932087124325369,0.6385539873470317,0.8107902333475207,0.4994869412568991,0.9409499864624885,0.8705691169731657,1.5651421136651227
0.5640016376497622,0.3510067269622712,0.048368098871761966,0.7997664696647296,0.23484424123316283,0.4147360377061444,0.08033682686049493,0.8499247389958602,0.8794083728623605,0.9259272681757001,1.1459557755315892
0.4871458279158366,0.28417429221213797,0.9049938913458097,0.5803812314697367,0.9244385943480546,0.40186468613980175,0.7117090107651108,0.1340749629059902,0.23025417099417256,0.9804953241959217,-0.13707895445960738
0.8087979083793151,0.20942105205658124,0.8366619955058625,0.9722005453150085,0.5783823822906211,0.14783895518074863,0.27712318548979464,0.5901407255453727,0.931628587444651,0.5420352077459702,-0.18188465155803113
0.7699737464295082,0.9436622978090126,0.3539486523922929,0.2555888946481186,0.7259420161744878,0.12094236123993973,0.5989393731505331,0.3846971690466656,0.4954396880464883,0.9318630473139449,0.7499289096220098
0.2002445412102576,0.3744658886665707,0.844212354205487,0.6091147124031667,0.9837212853814283,0.7019191511879511,0.068541210911641,0.08481893677251284,0.6287336747289971,0.47335927277414824,0.9843330858486584
0.5846988373827932,0.20583067238407293,0.5545249142307885,0.5343254719900409,0.467877264526703,0.7853837866492713,0.8183060481204695,0.6346905335754308,0.06353690980500137,0.47421202095379567,0.37673204291032575
0.19994660927402252,0.2836886983794744,0.05750738067628858,0.9641570276225243,0.12482166612513923,0.6878052456717286,0.9690946821096593,0.3023663668041916,0.2014465619819552,0.06411011395207888,1.9977853989942764
0.2433360624291656,0.5344389677054386,0.7895104677738676,0.6011031677385336,0.7547093260460609,0.8464356351256442,0.5215415950661083,0.5174430759334793,0.08329049782116515,0.6283938193429709,1.2915805904030853
0.28712096855895697,0.4633928384396091,0.2887062104024227,0.21678099528051953,0.429745356370703,0.8070863851981658,0.8593580890287645,0.2224142952240561,0.8462681652533428,0.8567781342843657,0.033535065948703924
0.8630454610770567,0.23676348805157366,0.5601580772091016,0.2540930510166278,0.6853017768909633,0.795068082942302,0.6988897316366889,0.3733189820207585,0.11813569623534714,0.16950965237515214,2.261756656918772
0.6780447858275689,0.7686375695803789,0.5625809456637629,0.40512418477277223,0.35481472900498034,0.6274047963048778,0.4813794323232442,0.973626351027027,0.7152470574305158,0.915417619212995,0.3013072277477684
0.16345180526640402,0.09644858128035683,0.542243355245297,0.7464240592459593,0.20122103456500195,0.8849498973290012,0.5666694139173051,0.39888274030091964,0.1729270122062302,0.35412610186328486,0.7897265873341504
0.19627789209835478,0.6458575959491825,0.7040588749611474,0.9498797667528226,0.4698015599406008,0.622915705355008,0.8972822301020853,0.3533099992184473,0.16193363699114194,0.941909188401748,-2.0389103233388335
0.4835566490010207,0.7195842065664539,0.08969335591322247,0.3012062370733056,0.5910017691292326,0.36310906795829556,0.3774024620048738,0.7591264034590429,0.07381354924441941,0.9729536546349143,1.4199348770762301
0.7079429926121814,0.4667434255345193,0.21015879528640236,0.44464444705780903,0.4083817483370622,0.955674506664517,0.6074709847755401,0.04117873640823633,0.8103860938948533,0.31850701355822686,0.1544600443146301
0.6067745233493257,0.04650081497997438,0.6354455667741625,0.03812809175263521,0.8414203612670444,0.40485954680318637,0.7301943544779262,0.033300898640198806,0.07898029484590308,0.03202256581140461,0.4633045937273944
0.282905727333261,0.17556229675349988,0.302850664749883,0.6810682692584161,0.795996809690737,0.5896606020733336,0.6480090248234542,0.13050380166598718,0.42752281697748584,0.3593918465594931,0.011072603092446287
0.03028708876287245,0.17322972221034205,0.8673467552162079,0.8664511805979463,0.8138902110737737,0.1598019838131466,0.3843226738850348,0.9089954155612316,0.41582630120721864,0.3285709578849917,1.6779643371239696
0.4590085719590111,0.25514751282842585,0.823217271322643,0.7779026438644568,0.9292907814495256,0.1437094694156067,0.4090233006913263,0.3591414062100604,0.09874877915501079,0.826104885685014,1.667381081521712
0.6719209861666755,0.2277943390669609,0.9703619870060612,0.7486571092625668,0.3315397033066798,0.584327135604041,0.32663161768518834,0.4734833660564902,0.667424141435514,0.8206647806928822,-0.7813546411882402
0.13454868736428216,0.16305829170391506,0.8316120570714981,0.4487740779795044,0.2657801816136649,0.10020828637668644,0.42602321585368375,0.003962591059065601,0.5123032146575295,0.20895202112813027,-0.34694758098720724
0.018907874087926935,0.22961662615382217,0.7043912894949598,0.6915437803549939,0.5298338277014872,0.8901140685320733,0.4117188651474589,0.2365137524427393,0.47708556081439213,0.14845064499145066,2.9220392028876954
0.6111011405522082,0.4075989448585694,0.390516417100334,0.31614923371319104,0.03938086600325308,0.9210974906184887,0.12894135316227973,0.46460324006206666,0.36676697578804773,0.09696423163748735,0.7277634386320824
0.903485712930301,0.8445369182851364,0.46263502223083175,0.3803413863506996,0.4146853535720706,0.7240231401392259,0.9750856284477775,0.7343338827148368,0.9348475400135421,0.05375429291773026,1.6571878433313043
0.40741145193519435,0.5334596629289229,0.5365837628357223,0.5820876047934376,0.022913643603600153,0.24303263132966046,0.0293344812687355,0.11173090232332283,0.9532335050530573,0.2146350241843047,-0.034270430753294084
0.3267521218497649,0.5957677693871755,0.9589182097961465,0.03660026027219343,0.915727683137862,0.9619548609671313,0.4579579792899534,0.49906625885397315,0.7554269420233056,0.39116490996112974,0.9345796638963764
0.2836257190585352,0.6065110773075675,0.08641386210533986,0.3088874046303368,0.37042514413370364,0.6765411982119197,0.9750868612942085,0.39942231390132243,0.8630329215935988,0.7089071632615761,2.3145028681203117
0.691119981168781,0.0652890564014017,0.029792549169004978,0.37825152080640656,0.7526450008479844,0.5921453145915073,0.2432506883871055,0.6575006836755694,0.05088463978580238,0.2682796739499136,0.23127220634640844
0.3772236115841682,0.03814091148139975,0.07325198400874533,0.5085517724318709,0.3753464909542704,0.6301533706984632,0.18348553702761505,0.650258713461869,0.8715814460923388,0.36889679485349236,1.1268006280969143
0.08407529970149152,0.07104846677429599,0.5555628458351674,0.5528502458438947,0.24174843671074175,0.32646915388572606,0.10502495560611791,0.644320344891503,0.37510669103259353,0.9756701673738609,0.4244514639120717
0.21095836514703492,0.3797619819929108,0.5995320967731685,0.8435688028472134,0.7498773876070809,0.8975476504801048,0.6226271669272402,0.7059760951926091,0.7828348954657403,0.39436440974478426,1.8206481968551675
0.3836595246128368,0.5153667017642812,0.33658315177039555,0.9406404344468515,0.7527221615979476,0.8150253320025432,0.6963201845951517,0.9589842373386325,0.8902575101738871,0.8158959801704003,-0.23465188350092792
0.4191861904204992,0.7885338141027343,0.9532030128911299,0.5824585971324991,0.9173923701065667,0.8663933786284362,0.39156540812258367,0.25836093278095806,0.8861341668089225,0.07921003669492122,0.2865925147990095
0.1677599224827364,0.9066916641930989,0.42378348619616535,0.7494834814295129,0.8033992417695899,0.4230312337625628,0.31999242257566207,0.9567291885407632,0.21571941862177424,0.8862743093876089,2.6104589334884882
0.9901374864412082,0.7204404436905582,0.7448081637313154,0.6012274688348536,0.9865638348353098,0.7529561010623586,0.9172508086435687,0.492268519988867,0.10074872041579785,0.7636118194699069,-0.13785805941533624
0.256089914772043,0.3262277490339279,0.04686409648189016,0.27247473578624903,0.8309369402386368,0.39826239056151846,0.4035387104604038,0.1518176313428845,0.24356097633834972,0.05564223483067576,1.634427573046183
0.10350691482682217,0.8953828558442382,0.643489685463694,0.047743014759344504,0.1391459910425189,0.45287310929335667,0.08320112630285181,0.23957685377196436,0.8458640475824011,0.8733093699179876,0.2168983960050076
0.49129285150145174,0.4392493618548521,0.34446223435901047,0.5709869444593821,0.9407514760682372,0.7773095157028124,0.5786995644165783,0.08634002652301132,0.3502441314425484,0.8427151233964149,1.76336303109262
0.4537725737114958,0.666919248267868,0.10952734165556532,0.6561731552400535,0.3977576037443239,0.8585302457169859,0.6349900668509114,0.38171888756854955,0.31785525129693726,0.4054398600488499,1.1445114194477117
0.9656254341335886,0.25995289082023565,0.6664557094783975,0.6705927394454062,0.051617591278927066,0.3107121220228942,0.17103292435680517,0.20857052603685844,0.9504741339698363,0.5664342999605079,1.1133415832802105
0.42173234274742455,0.7195327540032664,0.6210702014097875,0.9566766613611832,0.6038032264806433,0.11420660737151567,0.7532914754088459,0.05677381133474124,0.6229738987968273,0.973026892652625,0.1733207087791024
0.17933909517210478,0.7341478244671893,0.903400312579977,0.4468375213051534,0.5455721477327161,0.5060259334028578,0.49008648875285243,0.8665786852510606,0.34197258701170863,0.514083568934426,-0.290335712974227
0.11363402571716208,0.6679426031960237,0.8510205471285021,0.3329410753390346,0.36680647970477553,0.9071705880819737,0.3993338612220163,0.9508615855134572,0.9403740363681116,0.27360447905682683,1.2419000006584249
0.40781587320237134,0.8419732092360555,0.06382673135106509,0.48166982147456494,0.1632437392301167,0.6237074789608273,0.0866022384881815,0.7375891762189724,0.37240224936754096,0.9823382308278614,2.4290786454239237
0.49780422523985157,0.050998843918739656,0.25951247476357586,0.6941900526820645,0.09940209457155613,0.8400991863559893,0.1982135048198691,0.9351985228353237,0.8060230945018927,0.3402954916765555,-0.28179053710083307
0.4514374481756043,0.13093123810301655,0.9449409527435089,0.4540243561872518,0.5938299323149001,0.7387495401845059,0.004380207647984191,0.39244995021821905,0.18769231027263422,0.8102762989340292,1.0903994229958895
0.5938838220272066,0.35375748170737,0.9621313524465299,0.961262436589543,0.6852390841233228,0.757730147224041,0.35199878125037887,0.6852354596891647,0.7473041661344785,0.9092094032094367,0.9275048986494383
0.36982289054178386,0.7753223551516955,0.8536656178776122,0.0677644514662149,0.9009714139896156,0.8804395725889644,0.09065521241663921,0.7538877543133857,0.3450838141419461,0.2490270511215068,2.834084615551005
0.30354602545210063,0.39771376704186934,0.3379584261300488,0.3930030693020816,0.5022801312689831,0.23233559034059525,0.6220378612037697,0.9229264430188582,0.9571694353394591,0.7576414416314238,0.6023088536886563
0.9087777421996244,0.9279105629157948,0.29145202324158137,0.18752710198816314,0.43970091568328873,0.049504092872269645,0.08680812399579962,0.9587018691636765,0.519716302559462,0.426218101780941,0.9617351099327544
0.5721769374439037,0.1347178359466621,0.8174295326425299,0.8986887191132117,0.15645668508070165,0.6412518546058065,0.39797886053864395,0.14943025010363298,0.948474124921644,0.6076443959946385,0.5286754901361634
0.8835622765336094,0.7555690984422152,0.36379221832713227,0.4906018850375462,0.7316256919626282,0.3584715547708883,0.6119532669515917,0.844280003708286,0.32495043424127024,0.7879653049112639,1.8358473332543377
0.8043501968143797,0.2207285673299021,0.08877338195293205,0.2082937362221431,0.8301340412836022,0.577917681566665,0.8945468514993772,0.09026856509678471,0.6310065315927254,0.7841980527628201,2.8727045769339545
0.7072807494456647,0.1623276499977978,0.002978104778128099,0.24164124995010616,0.939525420965944,0.17379885761631408,0.7826012882439247,0.9283778653078837,0.750675688428024,0.6487557985000313,2.7938287156184103
0.9040061170913147,0.28356287309367756,0.6089632039577322,0.10418315947787771,0.18701904674127112,0.961562107598532,0.5970625437747219,0.5064270149990737,0.3437642927294733,0.9581253672435639,0.9582174136612498
0.8108186628770686,0.7891544064264372,0.4759614195846398,0.7097172783999592,0.8230577428307231,0.014724268312708788,0.7382118842120187,0.7088856260359199,0.8433516085729716,0.9161471880431895,1.0679716322353516
0.020556062537536612,0.9635987365558446,0.0021458245367342865,0.9982492200420603,0.6314015072817946,0.789599904026468,0.6225519765576,0.9320156947671524,0.3209954775952325,0.44574299179349586,1.966580348481505
0.2746378532215764,0.8410644654296952,0.7019858995470061,0.2929299907544699,0.3467221625140734,0.624901774380561,0.7360993889194916,0.3085907892987487,0.11879251252052969,0.6793351206762681,0.4040163029339562
0.30842125629141803,0.24898179380844487,0.31158176153478945,0.8798064681271769,0.9278583604708959,0.3631078200524859,0.3838403484451868,0.9114721100361162,0.8291102635227461,0.39267566609250937,-0.4709968110191053
0.45361170066579715,0.6386275263426385,0.8260061734126553,0.12793671697802955,0.25554139337665416,0.04221393582616739,0.09212906625188455,0.5151397575512575,0.5949472576616491,0.8105810851391635,0.16651753341919928
0.12814419340499117,0.23707565403172837,0.8690226821234589,0.19918482949981065,0.4059887363412892,0.39693556041505984,0.3616443028161238,0.5667085548406471,0.03561894522529885,0.3404192553328047,1.094814396128807
0.09347421498921993,0.5010186023565609,0.6974285986939702,0.7969385350578374,0.909739660957287,0.421827844045802,0.03856520880569292,0.23868409039425154,0.6633019211665864,0.843447515410723,0.16133035018805592
0.17284949659563043,0.7222504858855227,0.4342758698259309,0.5712651307568776,0.06233999679677016,0.7782812779018535,0.552110268768054,0.1696758040525278,0.08034738348907011,0.6955421595405473,-2.0412032379256955
0.16206791395613607,0.17644585901922416,0.7340849140245367,0.13186205742558033,0.1922616371789836,0.09474562954827925,0.7304227525297462,0.0675924113860763,0.27144752186599785,0.8649026740507483,0.1586090589392306
0.8741641254632031,0.3591810098888881,0.022724091433680704,0.7382073136590313,0.5155630898814435,0.4330486575227519,0.09002815097513828,0.11998567339486066,0.3658299007730277,0.4740240267834548,1.1645914076471797
0.5582238681301885,0.9547909922907981,0.7996018821413037,0.07362928905026511,0.17783718518125657,0.31731346233733926,0.3704054340096331,0.5239324061687962,0.5471844748852204,0.20211989150458542,1.6453661926886483
0.7574104715943122,0.11608637639344366,0.01668976339246353,0.5124585203120526,0.6721306471311481,0.5202634801145466,0.7890242299222482,0.4648111321411854,0.0011236579931669377,0.4439359169400987,-0.6227778761023023
0.7734308203953244,0.9642250894038333,0.7511135030308066,0.6843074253257835,0.5244280949816134,0.9901963358342907,0.10255324784368292,0.6489700540314464,0.30395638112670487,0.19440742020554103,1.4647467205297278
0.24262882383843298,0.1277493297474368,0.23993157036702473,0.6219183984840678,0.8643319614609027,0.6644631533342611,0.5742672092856406,0.024847030773810452,0.1470307751821669,0.5343263965213186,1.0864694823290466
0.7107414498092552,0.34511433856693563,0.17631531425484293,0.09821824737439522,0.13508988510756348,0.2301857268466284,0.35654379752759235,0.44608816022777864,0.7833025693657509,0.4612023758246595,0.28005318248433225
0.9160421411287669,0.8733240897112854,0.3530746269561863,0.678714133838635,0.026383542590833975,0.2230808322933283,0.6742157609873576,0.6735101509069239,0.6913588526490042,0.2773720377633012,1.896583225813281
0.27557509425946447,0.622127482771469,0.15140882513679887,0.16138954641060577,0.5419749397934959,0.8621578274611079,0.3144134750004651,0.894753363611766,0.3677228255619831,0.06526299715186523,1.7826402995895916
0.4265209215810901,0.7114188559736908,0.4275512293317162,0.23524979282874425,0.2338342362280167,0.8942242555606839,0.5287443853575684,0.15456498142872066,0.811321710846663,0.6532427678971154,1.5800930429927649
0.6721856246323828,0.3906368473605013,0.40520614047926673,0.8556736857981772,0.9415017944227311,0.627536693236027,0.9725872567518632,0.7570443958807953,0.9727348011603635,0.5582779467693808,0.7355828332090483
